@relation sea.data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute atr3 numeric
@attribute class {0,1}

@data
0.422881,0.490454,0.070366,0
0.781911,0.6288,0.833104,1
0.48114,0.67737,0.44492,0
0.878097,0.712523,0.515867,1
0.357328,0.1243,0.548318,0
0.600591,0.747252,0.746332,1
0.840416,0.201199,0.081171,0
0.01171,0.17302,0.146573,0
0.663484,0.216964,0.77585,1
0.845768,0.60895,0.116854,0
0.286304,0.561802,0.335954,1
0.27431,0.851851,0.768886,1
0.97615,0.317198,0.545935,1
0.064442,0.29226,0.423035,0
0.493476,0.504233,0.36826,1
0.677263,0.51486,0.939793,1
0.731832,0.71564,0.786146,1
0.324574,0.903031,0.904516,1
0.464811,0.240464,0.775287,1
0.092306,0.544169,0.370756,0
0.86137,0.916722,0.645199,1
0.208969,0.068225,0.830679,1
0.572472,0.198932,0.207623,0
0.713801,0.147409,0.59048,0
0.863052,0.376621,0.023212,0
0.279637,0.927759,0.798513,1
0.168211,0.573796,0.483569,1
0.117956,0.854355,0.32897,1
0.771044,0.974199,0.905149,1
0.042418,0.735826,0.682463,1
0.934759,0.890117,0.864635,1
0.037519,0.45511,0.094174,0
0.831736,0.117409,0.088183,0
0.045161,0.886726,0.855831,1
0.460501,0.339394,0.473893,1
0.193737,0.802893,0.557784,1
0.777059,0.462928,0.944806,1
0.198742,0.627266,0.434364,1
0.517359,0.298993,0.782065,1
0.754111,0.876269,0.455449,1
0.993677,0.543659,0.697222,0
0.430364,0.553048,0.252204,1
0.892445,0.726127,0.46932,0
0.528995,0.027096,0.050946,0
0.490041,0.995783,0.125516,1
0.623022,0.559908,0.822294,1
0.858905,0.604355,0.695265,1
0.480601,0.150707,0.198846,0
0.694375,0.896098,0.513114,1
0.449125,0.765347,0.015587,0
0.491451,0.484935,0.427746,0
0.512047,0.478719,0.326491,0
0.47448,0.452034,0.690877,0
0.011937,0.513166,0.237872,0
0.117512,0.933168,0.483853,1
0.083866,0.682728,0.072376,0
0.5788,0.585517,0.902992,0
0.350847,0.91861,0.369489,1
0.403525,0.797265,0.862754,1
0.275969,0.189239,0.917672,1
0.641284,0.608545,0.847961,1
0.121702,0.085825,0.524063,0
0.018987,0.007908,0.83734,1
0.690645,0.909746,0.88111,1
0.49524,0.784101,0.297363,1
0.70268,0.66688,0.68839,1
0.464123,0.55114,0.02176,0
0.740387,0.939463,0.490541,1
0.547983,0.338496,0.034875,0
0.42434,0.558966,0.908913,1
0.566888,0.746251,0.546187,1
0.655968,0.427293,0.526976,1
0.21138,0.824369,0.997309,1
0.491226,0.685696,0.020249,0
0.236823,0.042033,0.695447,0
0.981495,0.18598,0.358873,0
0.524492,0.393774,0.199151,0
0.952741,0.108057,0.392157,0
0.854311,0.938375,0.777166,1
0.365649,0.304137,0.661489,1
0.128496,0.658795,0.49109,1
0.344473,0.511367,0.575073,1
0.553414,0.270513,0.558508,1
0.456512,0.917411,0.064368,1
0.311169,0.263544,0.929847,1
0.371622,0.321999,0.783543,1
0.260359,0.560705,0.736216,1
0.864846,0.397699,0.20303,0
0.056486,0.694149,0.613067,1
0.205503,0.188133,0.982274,1
0.458664,0.540777,0.293818,1
0.458166,0.358212,0.896191,1
0.621768,0.826036,0.033228,1
0.148024,0.816801,0.219312,1
0.377487,0.955559,0.034379,1
0.35324,0.237434,0.235664,0
0.931584,0.848761,0.810699,1
0.036887,0.792971,0.896017,1
0.333731,0.189828,0.410725,0
0.548055,0.306909,0.561234,1
0.132936,0.594491,0.163201,0
0.411271,0.382539,0.689353,1
0.33808,0.723761,0.031075,0
0.961196,0.266764,0.101036,0
0.115515,0.911765,0.029847,1
0.704705,0.925895,0.647962,0
0.115713,0.058678,0.830342,1
0.365609,0.391571,0.833601,1
0.986061,0.996833,0.779517,1
0.379353,0.468866,0.186079,0
0.192615,0.217179,0.408752,0
0.48396,0.509815,0.04657,0
0.421559,0.076441,0.751889,1
0.002331,0.399846,0.164687,0
0.458542,0.995061,0.781824,1
0.386612,0.615421,0.322692,1
0.612227,0.102202,0.770009,1
0.571081,0.956119,0.70902,1
0.173286,0.117764,0.917518,1
0.62759,0.96412,0.256715,0
0.040554,0.008596,0.175401,1
0.408461,0.340114,0.160924,0
0.335157,0.942779,0.69116,1
0.558175,0.013844,0.094428,0
0.116076,0.864467,0.161969,1
0.820551,0.871019,0.450852,1
0.988782,0.368365,0.651087,1
0.332468,0.907833,0.665522,1
0.91643,0.840953,0.415909,1
0.181055,0.576861,0.191882,0
0.519616,0.883073,0.237975,0
0.896919,0.332428,0.248182,1
0.196883,0.410177,0.700158,0
0.281181,0.151003,0.011254,0
0.519384,0.662369,0.886341,1
0.570176,0.55186,0.224867,0
0.392794,0.640804,0.811503,1
0.217652,0.003377,0.09005,0
0.886452,0.32805,0.815067,1
0.660489,0.063241,0.796371,1
0.473435,0.496525,0.874817,1
0.647539,0.886101,0.024561,1
0.548445,0.910933,0.018758,1
0.462771,0.24365,0.605228,1
0.884456,0.416726,0.429413,1
0.420122,0.51949,0.839385,1
0.847545,0.654449,0.089927,0
0.717699,0.886329,0.365399,1
0.382834,0.240209,0.945763,0
0.126301,0.970355,0.197284,1
0.881252,0.216067,0.793376,1
0.459734,0.398599,0.199576,0
0.81533,0.629017,0.446294,1
0.148496,0.285673,0.542024,1
0.940123,0.631979,0.504072,1
0.518284,0.869501,0.848962,1
0.109701,0.794723,0.931504,1
0.765046,0.128781,0.910764,1
0.344869,0.704137,0.99033,1
0.102727,0.189899,0.148782,0
0.818922,0.595104,0.153496,0
0.88078,0.695549,0.963472,1
0.327511,0.46754,0.478717,1
0.337023,0.327674,0.746921,1
0.122387,0.678422,0.682736,1
0.807208,0.593496,0.533728,1
0.297617,0.524054,0.956694,1
0.713962,0.105468,0.318397,0
0.700581,0.47192,0.500298,1
0.167458,0.463766,0.402254,1
0.931306,0.881001,0.340761,1
0.208662,0.087674,0.715061,1
0.766103,0.397792,0.218475,0
0.991287,0.752232,0.72539,1
0.27627,0.682082,0.689254,1
0.787556,0.007643,0.523112,0
0.479581,0.023402,0.069479,0
0.487184,0.471759,0.141999,0
0.352742,0.482786,0.686822,1
0.570474,0.401878,0.892469,1
0.799675,0.110936,0.909895,1
0.863171,0.635282,0.079846,0
0.317347,0.76913,0.129659,1
0.776779,0.6528,0.59304,1
0.676212,0.662547,0.90341,1
0.134296,0.045401,0.581886,0
0.528203,0.268702,0.04843,1
0.67059,0.94093,0.435249,1
0.051859,0.345138,0.261212,0
0.98042,0.341084,0.054456,0
0.110205,0.18414,0.402664,0
0.836944,0.995735,0.14333,1
0.658253,0.046732,0.676554,0
0.092164,0.258434,0.279581,0
0.527151,0.328036,0.71905,1
0.268951,0.154292,0.668007,1
0.499446,0.92925,0.235834,1
0.270319,0.290315,0.777637,1
0.474472,0.180293,0.267502,0
0.176017,0.410859,0.824578,1
0.457609,0.501128,0.626822,1
0.75957,0.906433,0.170131,1
0.234455,0.889212,0.484458,1
0.043497,0.152458,0.824231,1
0.081699,0.060056,0.022792,0
0.350393,0.800458,0.732553,1
0.980751,0.000046,0.136268,0
0.410925,0.960877,0.991051,1
0.461984,0.617869,0.418305,1
0.524278,0.588464,0.508271,1
0.477654,0.99276,0.262134,1
0.145207,0.086357,0.064082,0
0.146442,0.086898,0.578932,0
0.887359,0.311479,0.321697,0
0.311549,0.457992,0.024857,0
0.418849,0.015899,0.59101,0
0.63378,0.009307,0.102371,0
0.597784,0.61067,0.916803,0
0.603403,0.17893,0.596592,0
0.265311,0.660703,0.975534,1
0.747608,0.554462,0.908606,1
0.865945,0.230296,0.503069,0
0.688297,0.527953,0.899978,1
0.543867,0.490984,0.987992,1
0.500307,0.090355,0.335696,1
0.701034,0.252492,0.173517,0
0.431441,0.770139,0.05303,1
0.43082,0.028556,0.108496,0
0.583032,0.017093,0.8134,1
0.247415,0.316463,0.62647,1
0.84442,0.526444,0.042841,0
0.017422,0.030825,0.565932,0
0.12121,0.901659,0.615824,1
0.15414,0.789371,0.126666,1
0.559484,0.179721,0.282328,0
0.208304,0.390851,0.16872,0
0.407964,0.982152,0.240302,1
0.298599,0.866803,0.591093,1
0.393227,0.633963,0.531303,1
0.664798,0.097227,0.928395,1
0.998885,0.544215,0.608254,1
0.333569,0.734949,0.738613,1
0.914672,0.020933,0.883368,1
0.411803,0.05208,0.914324,1
0.034225,0.154619,0.475146,0
0.021415,0.066231,0.475842,0
0.700203,0.007137,0.825305,1
0.104395,0.753698,0.150996,1
0.297896,0.75928,0.256295,1
0.494206,0.994939,0.524519,1
0.015866,0.407882,0.531851,1
0.45998,0.44617,0.24743,0
0.600802,0.722605,0.827042,1
0.788842,0.302878,0.036848,0
0.310039,0.862183,0.854052,1
0.615854,0.00504,0.517716,0
0.764326,0.77404,0.545217,1
0.768946,0.069728,0.667411,0
0.477627,0.199255,0.212474,0
0.645437,0.459931,0.43181,1
0.182524,0.258846,0.868467,1
0.561739,0.905346,0.460406,1
0.767497,0.314453,0.286207,0
0.319515,0.803952,0.297091,0
0.577966,0.842338,0.342366,1
0.912068,0.009768,0.13171,0
0.20905,0.344211,0.327294,0
0.804148,0.759134,0.100712,1
0.017974,0.96921,0.958051,1
0.874519,0.418452,0.451489,1
0.732913,0.737725,0.025346,1
0.541652,0.322463,0.136257,0
0.16479,0.478649,0.466525,0
0.488434,0.598263,0.466549,1
0.942474,0.793873,0.551973,1
0.552981,0.652713,0.733297,1
0.621896,0.691345,0.150658,1
0.109788,0.602175,0.138414,0
0.339883,0.163784,0.895141,1
0.486264,0.03139,0.001135,0
0.510055,0.467687,0.727918,1
0.065942,0.19446,0.69598,0
0.988332,0.247947,0.755042,1
0.900663,0.488334,0.112254,0
0.179668,0.262937,0.018952,0
0.865116,0.15739,0.132147,0
0.321197,0.02728,0.086518,0
0.058703,0.087677,0.458513,0
0.555378,0.186424,0.56725,0
0.380905,0.263223,0.629742,1
0.511186,0.384778,0.910558,1
0.873116,0.022803,0.934415,0
0.285764,0.953399,0.342235,1
0.11078,0.47441,0.35587,1
0.501707,0.442415,0.239431,0
0.530107,0.697973,0.129157,0
0.8844,0.696436,0.706812,1
0.959659,0.336548,0.634543,1
0.721335,0.545097,0.882701,1
0.567914,0.817114,0.647235,1
0.77048,0.989502,0.00454,1
0.46389,0.360436,0.313232,0
0.802856,0.55269,0.526007,1
0.250649,0.655193,0.418443,1
0.35161,0.125248,0.400349,0
0.461814,0.034883,0.782118,1
0.579994,0.664816,0.777604,1
0.481908,0.424834,0.001567,0
0.414316,0.00613,0.133634,0
0.366587,0.446892,0.843812,1
0.999581,0.369813,0.502403,1
0.024999,0.920877,0.385273,1
0.046117,0.785651,0.687884,1
0.820539,0.469998,0.691086,1
0.134804,0.468685,0.548438,1
0.893522,0.550033,0.869109,1
0.556177,0.002735,0.186031,0
0.449645,0.029835,0.092193,0
0.399668,0.594624,0.699459,1
0.515476,0.084724,0.80129,1
0.870378,0.489169,0.069513,0
0.959167,0.760628,0.091432,0
0.2293,0.639898,0.710688,1
0.189919,0.579794,0.430653,1
0.582542,0.616712,0.668866,0
0.646558,0.761088,0.48141,0
0.355693,0.180862,0.470893,0
0.265611,0.272177,0.432762,0
0.761353,0.502303,0.826912,1
0.262916,0.918375,0.814497,1
0.558247,0.525181,0.61504,1
0.104966,0.045686,0.494263,0
0.662409,0.163121,0.719703,1
0.92421,0.201106,0.355186,0
0.381989,0.826109,0.15106,1
0.098277,0.58385,0.783597,1
0.086144,0.610506,0.58015,1
0.528856,0.394642,0.84129,0
0.919824,0.456326,0.83528,0
0.502028,0.329536,0.712305,1
0.492674,0.432002,0.473399,1
0.63312,0.828615,0.69679,0
0.654695,0.84788,0.662714,1
0.431709,0.446307,0.612606,1
0.056805,0.192749,0.866928,1
0.587404,0.708215,0.672771,1
0.16453,0.508046,0.532016,1
0.837586,0.244314,0.831003,1
0.676327,0.304397,0.747149,1
0.133001,0.443934,0.324548,0
0.291798,0.987293,0.54067,1
0.433579,0.153269,0.241354,0
0.34604,0.108274,0.076035,0
0.816495,0.748834,0.440668,1
0.256865,0.972714,0.647587,0
0.217015,0.478586,0.424707,1
0.782989,0.171849,0.202777,0
0.615795,0.527352,0.703693,1
0.514621,0.244356,0.631103,1
0.397645,0.872487,0.438583,1
0.98076,0.514645,0.677136,1
0.263465,0.117796,0.778284,1
0.090501,0.425866,0.614786,1
0.904453,0.039485,0.200851,0
0.21136,0.403654,0.603432,1
0.931007,0.307118,0.734754,1
0.551489,0.365852,0.393823,0
0.238325,0.832436,0.692826,1
0.347063,0.369956,0.01632,0
0.487769,0.794633,0.130849,1
0.220486,0.745663,0.885802,1
0.785154,0.086645,0.812386,1
0.490316,0.415813,0.823679,1
0.72294,0.558429,0.866959,1
0.924282,0.260776,0.223552,0
0.093203,0.916408,0.381686,1
0.286349,0.398032,0.050783,0
0.192653,0.181656,0.352384,0
0.92732,0.23818,0.538079,0
0.324847,0.35046,0.708992,1
0.76628,0.532667,0.236476,0
0.091087,0.103428,0.763652,0
0.364225,0.987235,0.177964,1
0.903606,0.559678,0.89771,1
0.957709,0.948524,0.964085,1
0.130169,0.316463,0.563503,0
0.554657,0.101574,0.769968,1
0.452053,0.478955,0.694674,1
0.011616,0.931181,0.707554,1
0.034603,0.471202,0.118062,0
0.458415,0.296052,0.85627,1
0.855733,0.753978,0.551973,1
0.702471,0.516054,0.963814,1
0.832522,0.527313,0.89014,1
0.628899,0.660105,0.266674,0
0.13905,0.961379,0.299276,1
0.892523,0.006821,0.253366,0
0.478041,0.371455,0.325949,0
0.667517,0.182212,0.298467,0
0.936191,0.85047,0.336681,1
0.366505,0.300489,0.471296,0
0.827807,0.361431,0.586205,1
0.02153,0.852909,0.537655,1
0.814254,0.83696,0.311244,1
0.843786,0.564638,0.633903,1
0.936094,0.959883,0.258272,1
0.142085,0.556767,0.126843,1
0.407217,0.463551,0.716939,1
0.764047,0.188229,0.972763,1
0.549674,0.558964,0.048539,0
0.411853,0.586222,0.731795,1
0.423162,0.043031,0.932892,1
0.607682,0.566791,0.588774,1
0.52665,0.847076,0.147369,1
0.403823,0.274238,0.747018,1
0.737796,0.463953,0.584766,1
0.652193,0.557524,0.093678,0
0.116478,0.142241,0.77308,1
0.728471,0.50487,0.754445,1
0.547915,0.687334,0.418575,1
0.254111,0.007341,0.699375,0
0.854421,0.846774,0.449495,1
0.121001,0.196507,0.069269,0
0.660471,0.654063,0.360634,1
0.211574,0.454339,0.514528,1
0.596593,0.287601,0.856398,1
0.792477,0.610839,0.476693,1
0.298157,0.895299,0.495986,1
0.902642,0.195354,0.333024,0
0.04212,0.782549,0.015286,0
0.979055,0.084578,0.021907,0
0.738649,0.382567,0.952199,1
0.83691,0.466722,0.27827,0
0.754331,0.13466,0.758571,1
0.745507,0.235258,0.887208,0
0.130547,0.383189,0.595934,0
0.578556,0.928989,0.790256,1
0.711507,0.805571,0.783811,1
0.890152,0.805748,0.330076,1
0.188303,0.282269,0.579022,0
0.748999,0.857322,0.458712,1
0.99198,0.217276,0.050119,0
0.452552,0.937358,0.781155,1
0.32053,0.377083,0.616292,1
0.306056,0.406542,0.519764,0
0.2121,0.303569,0.708127,1
0.109307,0.038196,0.731056,0
0.320487,0.310072,0.322819,1
0.167382,0.78156,0.572815,1
0.998835,0.622961,0.896857,1
0.560293,0.678008,0.03447,0
0.055084,0.65079,0.779917,1
0.057325,0.299675,0.3787,0
0.603256,0.086819,0.371675,0
0.125045,0.102723,0.01016,0
0.412814,0.333004,0.51502,1
0.114555,0.087826,0.739566,1
0.710797,0.636419,0.564775,1
0.314411,0.599273,0.1519,0
0.250049,0.931848,0.730646,1
0.231509,0.109338,0.576805,0
0.196184,0.948511,0.54733,1
0.051226,0.557518,0.766774,1
0.890525,0.281787,0.044224,1
0.369634,0.783819,0.118456,0
0.420218,0.683259,0.351513,1
0.282517,0.503441,0.104113,0
0.435268,0.834789,0.839953,1
0.944127,0.416753,0.501543,1
0.365246,0.048865,0.461541,0
0.606396,0.228308,0.880527,1
0.510111,0.924782,0.501997,1
0.70857,0.62048,0.96019,1
0.303724,0.311697,0.863428,1
0.815143,0.967572,0.118796,1
0.802327,0.958781,0.917199,1
0.375515,0.418737,0.886773,1
0.467619,0.348308,0.157223,1
0.57663,0.037742,0.570934,1
0.962524,0.072923,0.9665,1
0.693413,0.926688,0.799887,1
0.238371,0.663312,0.58338,0
0.630856,0.702205,0.303916,1
0.660956,0.221109,0.179621,1
0.639857,0.066386,0.77724,1
0.414714,0.934494,0.181479,1
0.972236,0.752442,0.07807,1
0.82537,0.044561,0.605849,0
0.971249,0.405731,0.515916,1
0.069035,0.099288,0.263125,0
0.801498,0.567069,0.13306,0
0.788183,0.312707,0.498923,1
0.379114,0.276157,0.535514,1
0.210638,0.717022,0.78518,1
0.469442,0.86328,0.117616,1
0.907842,0.723494,0.813599,1
0.129215,0.329509,0.088692,0
0.428816,0.351843,0.898157,1
0.918913,0.031209,0.692771,0
0.343938,0.191686,0.135119,0
0.46786,0.670661,0.516881,1
0.387664,0.302054,0.861383,1
0.165323,0.97903,0.151905,0
0.702493,0.965535,0.952265,1
0.295028,0.040949,0.029947,0
0.392812,0.928135,0.954171,1
0.959344,0.646939,0.018801,0
0.838629,0.153944,0.026318,0
0.824611,0.543226,0.985002,1
0.845285,0.846383,0.069365,0
0.825378,0.221295,0.083757,0
0.186818,0.036014,0.359573,0
0.076995,0.389546,0.205683,0
0.317664,0.159847,0.781541,1
0.806791,0.800372,0.58029,1
0.954316,0.606636,0.951919,1
0.149851,0.936921,0.991212,1
0.783271,0.060569,0.005727,0
0.281889,0.089508,0.136503,0
0.125552,0.496103,0.950569,1
0.885652,0.156245,0.672363,1
0.316115,0.4539,0.480321,1
0.254257,0.060602,0.768331,1
0.667249,0.720247,0.98751,1
0.657139,0.978722,0.812246,1
0.039284,0.818002,0.049038,1
0.907512,0.185566,0.789892,0
0.681679,0.740459,0.235604,1
0.896706,0.907998,0.770651,1
0.361879,0.250965,0.335719,0
0.311591,0.104041,0.824718,1
0.824294,0.812227,0.795948,1
0.790915,0.608191,0.92185,1
0.426172,0.97092,0.151363,1
0.156474,0.941286,0.366741,1
0.681715,0.602372,0.405478,1
0.510346,0.176122,0.791246,1
0.427106,0.126957,0.488361,0
0.231025,0.313073,0.717543,0
0.12529,0.513487,0.536749,1
0.121667,0.458594,0.746412,1
0.429493,0.897806,0.881534,1
0.839056,0.248269,0.424119,0
0.850645,0.829627,0.099174,1
0.005743,0.89045,0.233205,1
0.017402,0.721595,0.171538,1
0.034661,0.889111,0.30374,1
0.402578,0.840519,0.076145,1
0.299097,0.822587,0.072073,1
0.720361,0.953639,0.314552,1
0.201895,0.738701,0.08017,0
0.568302,0.179368,0.413525,0
0.06981,0.646759,0.006882,1
0.368334,0.178444,0.335639,0
0.067547,0.639407,0.562953,1
0.479903,0.639126,0.994388,1
0.461691,0.066453,0.50759,0
0.020086,0.822172,0.741472,1
0.560848,0.821672,0.274515,1
0.001035,0.688069,0.703201,0
0.33481,0.710112,0.158052,1
0.888558,0.493718,0.10613,0
0.133115,0.669111,0.426228,1
0.30822,0.420611,0.392016,1
0.487082,0.899636,0.951975,1
0.721777,0.693445,0.72916,1
0.515093,0.003666,0.411769,0
0.691745,0.114962,0.58698,1
0.825079,0.745061,0.729707,1
0.238766,0.835866,0.669744,1
0.504953,0.095964,0.984917,1
0.516592,0.376927,0.583086,0
0.276548,0.535057,0.510842,1
0.228489,0.239995,0.280941,0
0.243687,0.692738,0.259703,1
0.807706,0.846713,0.962001,1
0.591748,0.691705,0.34641,1
0.527547,0.016145,0.202386,1
0.11214,0.187296,0.845684,1
0.564237,0.428765,0.632409,1
0.963822,0.143244,0.83912,1
0.38326,0.120053,0.935905,1
0.812796,0.195601,0.562382,0
0.042307,0.524379,0.253272,0
0.216071,0.59971,0.464568,1
0.615868,0.666982,0.776126,1
0.854282,0.621807,0.356737,1
0.050564,0.989177,0.259294,0
0.132411,0.098406,0.206686,0
0.218485,0.142583,0.142609,1
0.338207,0.70502,0.651784,1
0.229385,0.905087,0.014556,1
0.504773,0.47915,0.189066,0
0.146122,0.965224,0.848659,0
0.587004,0.205389,0.418917,0
0.194554,0.678239,0.651959,1
0.776652,0.858675,0.84265,1
0.001253,0.98529,0.026402,1
0.69028,0.678214,0.719984,1
0.583274,0.734569,0.365119,0
0.213706,0.554213,0.208677,0
0.519412,0.057328,0.360229,0
0.262742,0.779175,0.743991,1
0.457393,0.395946,0.784274,1
0.254606,0.626921,0.22917,1
0.612183,0.255597,0.595327,1
0.933812,0.315305,0.222118,0
0.049867,0.587265,0.605133,1
0.141467,0.81384,0.623409,1
0.871171,0.983669,0.767303,1
0.762811,0.51129,0.591213,1
0.907237,0.375482,0.454244,1
0.002397,0.683442,0.417702,1
0.93904,0.01302,0.917056,1
0.328347,0.139166,0.389927,0
0.726439,0.995091,0.641796,1
0.808896,0.265198,0.528786,0
0.248853,0.296083,0.813987,0
0.807378,0.405195,0.231857,0
0.780683,0.686129,0.876467,1
0.369553,0.294162,0.397657,0
0.307205,0.314707,0.181427,0
0.453891,0.571382,0.013754,0
0.566447,0.655578,0.048221,0
0.920778,0.577035,0.055391,0
0.873121,0.869408,0.181283,1
0.274587,0.413167,0.395105,0
0.099287,0.271565,0.838359,1
0.565742,0.23601,0.777441,1
0.550731,0.958899,0.5085,0
0.530257,0.522282,0.184941,1
0.177849,0.233187,0.472042,1
0.810227,0.52746,0.268248,0
0.396848,0.449558,0.363836,1
0.862729,0.758971,0.726712,1
0.03053,0.565068,0.430855,1
0.801084,0.208289,0.469217,0
0.167177,0.977749,0.35643,1
0.500007,0.541399,0.794145,1
0.774592,0.266181,0.776491,1
0.793647,0.044731,0.268154,0
0.494306,0.632018,0.861941,1
0.39097,0.588649,0.319042,1
0.153706,0.749926,0.017757,0
0.958216,0.487002,0.306596,0
0.464729,0.663054,0.822835,1
0.20444,0.616977,0.642597,1
0.883161,0.419082,0.56385,1
0.463831,0.832033,0.867308,1
0.46403,0.729246,0.315163,1
0.317879,0.634233,0.276493,1
0.384141,0.294275,0.426373,0
0.781284,0.732998,0.467744,1
0.396033,0.290573,0.210737,0
0.907552,0.853364,0.579508,1
0.272431,0.143351,0.467512,0
0.975384,0.334814,0.694405,1
0.064053,0.009559,0.294403,0
0.643804,0.570923,0.853532,0
0.865202,0.279899,0.370293,0
0.012891,0.838067,0.892505,1
0.128631,0.103235,0.009385,1
0.956599,0.588921,0.826902,1
0.73228,0.294407,0.965305,1
0.629234,0.659706,0.147059,1
0.669276,0.441489,0.075208,0
0.012406,0.928771,0.341016,1
0.208657,0.711339,0.524091,1
0.549381,0.416591,0.63048,1
0.519842,0.639893,0.714201,1
0.2288,0.541099,0.705472,1
0.835511,0.670774,0.668745,1
0.330463,0.815834,0.158019,1
0.257308,0.233252,0.31281,0
0.162012,0.653855,0.147314,1
0.365175,0.671434,0.592223,1
0.088016,0.222697,0.592571,1
0.862594,0.306766,0.084284,1
0.847869,0.789786,0.052459,1
0.460537,0.721233,0.148108,1
0.537042,0.306153,0.790748,1
0.53942,0.10355,0.064054,0
0.757412,0.211393,0.072089,0
0.882829,0.664341,0.037127,0
0.88704,0.629726,0.578707,1
0.936493,0.663019,0.841034,1
0.452783,0.893523,0.467734,1
0.614728,0.61587,0.704327,1
0.922024,0.49507,0.946134,1
0.598632,0.010179,0.162864,0
0.221598,0.234977,0.478627,0
0.89932,0.515781,0.075258,0
0.145497,0.653993,0.535988,0
0.316995,0.377017,0.866359,1
0.270525,0.334087,0.683104,1
0.949958,0.387425,0.037008,0
0.882497,0.983172,0.333415,1
0.99335,0.496305,0.83718,1
0.731291,0.315801,0.319367,0
0.831587,0.394651,0.416962,1
0.048637,0.952981,0.059058,1
0.329981,0.925447,0.135401,1
0.259519,0.818534,0.48576,1
0.205946,0.522794,0.08144,1
0.505943,0.414882,0.569572,1
0.911189,0.406746,0.714244,1
0.722556,0.033603,0.273077,0
0.428274,0.690068,0.531224,1
0.643021,0.590309,0.842557,1
0.515732,0.977989,0.573511,1
0.796489,0.059262,0.984743,0
0.58207,0.066175,0.090864,1
0.481074,0.660465,0.587306,1
0.067203,0.301544,0.034722,0
0.33517,0.307825,0.343894,0
0.997892,0.875148,0.240348,1
0.465435,0.082897,0.613915,0
0.060878,0.187419,0.756427,1
0.246707,0.741168,0.859812,1
0.807349,0.950708,0.916803,1
0.611145,0.504105,0.680687,1
0.805654,0.715438,0.468107,1
0.023257,0.812031,0.90428,0
0.687149,0.14462,0.662064,1
0.227543,0.275973,0.133739,0
0.46341,0.890196,0.145779,1
0.631336,0.005583,0.538897,0
0.95629,0.455695,0.72711,1
0.9598,0.407792,0.245773,0
0.12322,0.713909,0.906287,1
0.525915,0.810564,0.167618,1
0.955185,0.829712,0.365641,1
0.105675,0.499407,0.471149,1
0.389584,0.616956,0.279197,0
0.622551,0.818124,0.459599,1
0.273804,0.186702,0.146259,0
0.594507,0.392058,0.999068,1
0.105958,0.905354,0.864218,1
0.715887,0.031828,0.844947,1
0.861543,0.210582,0.853806,1
0.709997,0.32495,0.536305,0
0.941907,0.815532,0.120486,1
0.633628,0.580113,0.143282,0
0.766822,0.289566,0.141022,0
0.681635,0.140083,0.07904,0
0.045429,0.943289,0.419464,1
0.975117,0.264404,0.432383,0
0.475003,0.286184,0.803883,1
0.611146,0.340182,0.284572,0
0.155704,0.405085,0.117492,0
0.985197,0.260799,0.696769,1
0.55038,0.837821,0.113329,1
0.977903,0.192393,0.01959,1
