@relation 2CHT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute class {0,1}

@data
0.644044,0.283223,1
0.465021,0.473631,0
0.430067,0.416199,0
0.424834,0.818142,0
0.47568,0.618619,0
0.614489,0.449406,1
0.438343,0.630595,0
0.367357,0.425595,0
0.55544,0.520531,1
0.43185,0.558757,0
0.652976,0.290034,1
0.597834,0.419519,1
0.491153,0.331534,0
0.425818,0.435687,0
0.565494,0.573216,1
0.574094,0.550885,1
0.614277,0.558695,1
0.637321,0.440495,1
0.661062,0.475154,1
0.488549,0.571719,0
0.413954,0.606599,0
0.610371,0.506045,1
0.480252,0.794947,0
0.413424,0.661433,0
0.415399,0.48433,0
0.481403,0.763308,0
0.439978,0.54008,0
0.548688,0.483361,1
0.456784,0.749562,0
0.636776,0.519967,1
0.548415,0.492282,1
0.584056,0.477215,1
0.619092,0.679635,1
0.477527,0.473015,0
0.542843,0.538125,1
0.501267,0.621287,0
0.42607,0.455579,0
0.416643,0.484929,0
0.617154,0.606696,1
0.630629,0.609619,1
0.549748,0.390624,1
0.54784,0.301342,1
0.453665,0.533784,0
0.575093,0.444519,1
0.538877,0.341866,1
0.525644,0.455517,1
0.4467,0.234385,0
0.56507,0.289193,1
0.656913,0.426537,1
0.400991,0.636416,0
0.493424,0.629917,0
0.486278,0.445734,0
0.416032,0.307043,0
0.633082,0.498728,1
0.578424,0.457155,1
0.538513,0.458555,1
0.459085,0.38996,0
0.549929,0.403261,1
0.401957,0.532419,0
0.580513,0.520196,1
0.439251,0.506336,0
0.558953,0.455068,1
0.549112,0.524784,1
0.618183,0.439535,1
0.524705,0.434991,0
0.497664,0.557374,1
0.473257,0.491128,0
0.599469,0.52658,1
0.612914,0.501722,1
0.491638,0.644693,0
0.440129,0.413804,0
0.532033,0.432833,0
0.625087,0.469756,1
0.578969,0.648436,1
0.598652,0.542792,1
0.600227,0.406315,1
0.422948,0.418119,0
0.586297,0.576827,1
0.445731,0.417053,0
0.527915,0.515582,0
0.466989,0.687586,0
0.487429,0.524854,1
0.403153,0.257265,0
0.435527,0.344217,0
0.586509,0.586786,1
0.334941,0.488777,0
0.612309,0.301811,1
0.591384,0.596657,1
0.450062,0.584567,0
0.60489,0.405728,1
0.497815,0.482974,1
0.60486,0.271916,1
0.587084,0.227886,1
0.591536,0.346851,1
0.539422,0.493004,1
0.59311,0.702134,1
0.620273,0.477611,1
0.533275,0.745106,1
0.530065,0.658333,1
0.403138,0.601597,0
0.590113,0.464957,1
0.468442,0.451343,0
0.395246,0.353877,0
0.529338,0.397706,1
0.578242,0.662534,1
0.450728,0.664022,0
0.602165,0.696031,1
0.52413,0.485554,0
0.562254,0.419422,0
0.438555,0.378609,0
0.475316,0.702495,0
0.469442,0.704872,1
0.524281,0.442837,0
0.629085,0.417432,1
0.431212,0.528192,0
0.59311,0.456636,1
0.61349,0.535263,1
0.380669,0.344414,0
0.541693,0.180766,0
0.523494,0.60696,0
0.462265,0.579592,0
0.593595,0.503271,1
0.582815,0.647335,1
0.478284,0.533185,0
0.468352,0.634399,0
0.555017,0.65084,1
0.462083,0.463768,0
0.410081,0.547891,0
0.541057,0.396228,1
0.572459,0.389332,1
0.59411,0.604794,1
0.547204,0.49591,1
0.595715,0.65393,1
0.589567,0.676931,1
0.371857,0.692465,0
0.59417,0.484444,1
0.40698,0.457358,0
0.646769,0.513116,1
0.413224,0.385363,0
0.454967,0.756246,0
0.480403,0.484022,0
0.545629,0.549291,1
0.549445,0.3824,0
0.513592,0.277538,0
0.510957,0.462536,0
0.464354,0.691452,0
0.648495,0.702803,1
0.552412,0.346534,1
0.63072,0.247399,1
0.50157,0.284947,0
0.427169,0.569042,0
0.403889,0.418903,0
0.464354,0.561355,0
0.555107,0.52688,1
0.445459,0.253652,0
0.465293,0.609267,0
0.52743,0.584725,0
0.501449,0.503219,0
0.610431,0.536936,1
0.578091,0.349639,1
0.472228,0.335986,0
0.622332,0.544315,1
0.586085,0.465891,1
0.601741,0.897984,1
0.466232,0.563732,0
0.442643,0.426423,0
0.570823,0.453677,1
0.464869,0.53027,0
0.578182,0.63196,1
0.428059,0.673242,0
0.595957,0.609619,1
0.426963,0.544641,0
0.589446,0.304807,1
0.468563,0.738572,0
0.584177,0.507375,1
0.680866,0.637428,1
0.623149,0.494756,1
0.463173,0.499749,0
0.533759,0.540001,1
0.387161,0.457886,0
0.599712,0.675153,1
0.627207,0.635148,1
0.532124,0.305252,1
0.40527,0.523595,0
0.578394,0.705383,1
0.426248,0.556917,0
0.543267,0.401486,1
0.452393,0.619887,0
0.382789,0.491287,0
0.619122,0.494052,1
0.444248,0.610306,0
0.594746,0.368369,1
0.466141,0.497319,1
0.589356,0.466225,1
0.545417,0.603596,1
0.45639,0.507525,0
0.550565,0.536778,1
0.50699,0.546129,0
0.415783,0.526748,0
0.525947,0.622159,0
0.441855,0.716945,0
0.571156,0.528835,1
0.541329,0.526897,0
0.543843,0.375261,0
0.483401,0.721507,0
0.524796,0.619667,0
0.614156,0.445919,1
0.431075,0.409354,0
0.379785,0.304714,0
0.582421,0.638309,1
0.568643,0.478324,1
0.490548,0.585174,0
0.59202,0.358863,1
0.606374,0.517431,1
0.573337,0.49819,1
0.534728,0.473569,1
0.548809,0.458529,1
0.632052,0.578183,1
0.502388,0.423138,0
0.569279,0.283996,1
0.562617,0.459876,1
0.519345,0.688546,1
0.473257,0.634646,0
0.416628,0.308019,0
0.534607,0.438742,1
0.567432,0.52924,1
0.493788,0.521306,0
0.431614,0.545892,0
0.510866,0.434947,1
0.493031,0.736899,0
0.432165,0.362424,0
0.567977,0.333739,1
0.511442,0.272697,1
0.570097,0.725355,1
0.512895,0.423728,0
0.40649,0.399496,0
0.598258,0.297368,1
0.477073,0.460281,0
0.584117,0.48057,1
0.494999,0.295299,0
0.346194,0.591937,0
0.630538,0.472838,1
0.616397,0.455253,1
0.567765,0.547908,1
0.637806,0.48234,1
0.497391,0.580146,0
0.572731,0.259608,1
0.633627,0.714444,1
0.523342,0.713907,0
0.545841,0.336976,1
0.524705,0.609637,0
0.450667,0.653323,0
0.412576,0.438002,0
0.434527,0.30394,0
0.613369,0.277068,1
0.472439,0.392397,0
0.410735,0.435519,0
0.470804,0.682338,0
0.613338,0.6254,1
0.606464,0.345228,1
0.404776,0.433344,0
0.407438,0.414808,0
0.462326,0.510193,0
0.453847,0.515098,0
0.429846,0.311379,0
0.436374,0.28367,0
0.484855,0.589014,0
0.552988,0.606282,1
0.650342,0.525946,1
0.670328,0.800944,1
0.512471,0.741311,0
0.510473,0.21296,1
0.597562,0.350583,1
0.340465,0.543012,0
0.6081,0.527787,1
0.554471,0.62318,1
0.464839,0.655718,0
0.499299,0.405201,0
0.55217,0.586037,1
0.414848,0.567008,0
0.529277,0.693213,1
0.562405,0.414623,1
0.477951,0.71816,0
0.571459,0.575268,1
0.643377,0.617721,1
0.391386,0.560818,0
0.440947,0.503456,0
0.528642,0.475445,0
0.544146,0.587711,1
0.557076,0.607497,1
0.41995,0.576166,0
0.490003,0.406156,0
0.543964,0.565097,0
0.621242,0.662226,1
0.49082,0.674976,0
0.550686,0.419519,1
0.473772,0.713035,0
0.586267,0.70024,1
0.508898,0.595222,0
0.61994,0.485994,1
0.601438,0.248371,1
0.587054,0.655146,1
0.598016,0.371483,1
0.75133,0.587147,1
0.483886,0.399728,0
0.437586,0.437958,0
0.623664,0.496605,1
0.519678,0.567977,0
0.500207,0.806597,0
0.428792,0.521596,0
0.594322,0.400107,1
0.505507,0.39428,0
0.62751,0.400624,1
0.528127,0.33513,0
0.634172,0.406956,1
0.713267,0.63056,1
0.594049,0.403724,1
0.647647,0.279349,1
0.466353,0.527593,0
0.510049,0.606009,0
0.573488,0.568162,1
0.508504,0.353914,0
0.43804,0.444765,0
0.572822,0.863377,1
0.430476,0.239454,0
0.563374,0.482217,1
0.547628,0.454434,1
0.593565,0.553192,1
0.572307,0.526915,1
0.566796,0.601043,1
0.610068,0.589304,1
0.676475,0.550858,1
0.479404,0.241179,0
0.645497,0.46988,1
0.563102,0.749025,1
0.430872,0.255681,0
0.631598,0.487086,1
0.524614,0.541119,0
0.511048,0.17012,0
0.453968,0.457402,0
0.51771,0.75577,0
0.460297,0.529557,0
0.612248,0.702081,1
0.473954,0.677116,0
0.472228,0.431196,0
0.497028,0.528579,0
0.438403,0.757751,0
0.490699,0.524291,0
0.611673,0.481609,1
0.631144,0.435695,1
0.477073,0.178415,0
0.553775,0.858842,1
0.505688,0.711899,0
0.491426,0.327699,0
0.604314,0.622714,1
0.600257,0.6091,1
0.672629,0.557216,1
0.487277,0.401459,0
0.540875,0.542642,1
0.569582,0.568012,1
0.57697,0.341222,1
0.63072,0.639286,1
0.41426,0.612164,0
0.600166,0.670644,1
0.659941,0.393805,1
0.473954,0.375216,0
0.641742,0.436638,1
0.51768,0.503245,0
0.42531,0.489076,0
0.632567,0.373433,1
0.555138,0.454786,1
0.607736,0.505306,1
0.494636,0.373419,0
0.456602,0.515644,0
0.561043,0.360685,1
0.634808,0.605956,1
0.609281,0.481539,1
0.454362,0.714594,0
0.676081,0.508062,1
0.510745,0.53661,1
0.611309,0.623216,1
0.64047,0.405725,1
0.491456,0.555428,0
0.450031,0.553438,0
0.420401,0.448517,0
0.583087,0.425472,1
0.485158,0.417256,0
0.415453,0.69973,0
0.451606,0.637737,0
0.578394,0.35307,1
0.586751,0.538847,1
0.504144,0.697061,0
0.614186,0.443726,1
0.455633,0.647053,0
0.482887,0.361547,0
0.501419,0.495593,0
0.501267,0.457939,0
0.511078,0.34306,0
0.593746,0.460176,1
0.682955,0.564164,1
0.346899,0.527012,0
0.583208,0.49303,0
0.518164,0.240629,0
0.45524,0.536857,0
0.519648,0.470602,0
0.45524,0.519659,0
0.66088,0.39696,1
0.448366,0.420813,0
0.475013,0.503025,0
0.493939,0.650029,0
0.538755,0.311312,1
0.612369,0.520152,1
0.57903,0.616514,1
0.38879,0.478879,0
0.544781,0.545478,0
0.613974,0.610808,1
0.522706,0.516744,0
0.427308,0.454575,0
0.589204,0.647626,1
0.534153,0.531547,0
0.671357,0.550761,1
0.473045,0.482754,0
0.62539,0.611742,1
0.533275,0.469659,1
0.542692,0.380253,0
0.568159,0.415424,1
0.599167,0.544773,0
0.41932,0.227279,0
0.547083,0.685517,1
0.604708,0.53676,1
0.610431,0.364778,1
0.550898,0.307725,0
0.446428,0.542132,0
0.526582,0.296686,0
0.682198,0.413584,1
0.467231,0.359856,0
0.473348,0.49974,0
0.451182,0.322635,0
0.66088,0.349549,1
0.534456,0.686398,0
0.522585,0.527408,0
0.451697,0.492995,0
0.48004,0.664269,0
0.444369,0.548745,0
0.654491,0.729529,1
0.616215,0.33694,1
0.599227,0.450146,1
0.670146,0.512729,1
0.446004,0.486364,0
0.572398,0.492308,1
0.505234,0.505614,0
0.497543,0.561231,1
0.690768,0.445576,1
0.686468,0.561548,1
0.490154,0.535439,0
0.460206,0.411134,0
0.54466,0.51176,1
0.597743,0.59479,1
0.429922,0.670891,0
0.454604,0.454144,0
0.53597,0.587895,0
0.642741,0.482657,1
0.449486,0.478589,0
0.500995,0.460272,0
0.561133,0.533317,1
0.685529,0.471967,1
0.584087,0.591656,1
0.594776,0.449212,0
0.611037,0.373863,1
0.506627,0.448323,0
0.614035,0.584902,1
0.620848,0.488839,1
0.614398,0.688485,1
0.63393,0.536698,1
0.592353,0.637226,1
0.531246,0.863052,0
0.553896,0.202675,0
0.67269,0.534946,1
0.640743,0.713185,1
0.572973,0.672361,1
0.462053,0.633025,0
0.569279,0.656845,1
0.503993,0.396437,0
0.466535,0.361811,0
0.530186,0.432842,1
0.619637,0.339446,1
0.507324,0.433388,0
0.587963,0.52157,1
0.623997,0.376707,1
0.622453,0.676016,1
0.593625,0.408838,1
0.608796,0.350377,1
0.638805,0.344426,1
0.457723,0.53742,0
0.564555,0.625769,1
0.692009,0.490882,1
0.620636,0.339433,1
0.498269,0.576395,0
0.641712,0.609708,1
0.428356,0.668804,0
0.407262,0.689515,0
0.499087,0.65821,0
0.556228,0.418612,0
0.609311,0.420998,1
0.512562,0.493189,0
0.625905,0.70636,1
0.531549,0.667764,0
0.460327,0.262072,0
0.470865,0.565282,0
0.721049,0.464508,1
0.414923,0.831562,0
0.482281,0.44112,0
0.510049,0.304953,0
0.675475,0.181638,1
0.528581,0.439403,0
0.556076,0.441129,1
0.592717,0.440274,0
0.543994,0.610095,0
0.535394,0.33957,0
0.658397,0.459189,1
0.580907,0.397747,1
0.558983,0.464094,1
0.629266,0.550876,1
0.505658,0.453501,0
0.488186,0.470038,0
0.570521,0.481785,1
0.623906,0.407103,1
0.637442,0.706369,1
0.584874,0.561355,1
0.691282,0.43035,1
0.462992,0.687463,0
0.553048,0.612349,0
0.547053,0.413484,1
0.576062,0.636451,0
0.449759,0.465327,0
0.523978,0.430702,0
0.633051,0.834952,1
0.588568,0.344215,1
0.657004,0.496121,1
0.563828,0.407716,1
0.47786,0.584893,0
0.605102,0.530288,1
0.6028,0.412633,1
0.644619,0.674316,1
0.584995,0.558598,1
0.569067,0.535756,1
0.578818,0.660112,1
0.589961,0.217927,1
0.502933,0.631546,0
0.589053,0.69759,0
0.470199,0.576245,0
0.539513,0.418682,1
0.613823,0.50129,1
0.633869,0.496324,1
0.510019,0.797096,0
0.537726,0.450454,0
0.484885,0.411697,0
0.49185,0.766143,0
0.627389,0.470549,1
0.622937,0.642685,1
0.459903,0.485554,0
0.469805,0.341532,0
0.668662,0.648594,1
0.671751,0.623709,1
0.489518,0.671842,0
0.451757,0.618038,0
0.641167,0.48676,1
0.723047,0.551246,1
0.520193,0.466665,0
0.579484,0.416005,1
0.488398,0.600928,0
0.626329,0.621314,1
0.598107,0.525902,1
0.425361,0.318049,0
0.555713,0.207774,1
0.536757,0.43507,1
0.538998,0.309674,0
0.480797,0.599845,0
0.435951,0.471068,0
0.44988,0.413963,0
0.625572,0.48219,1
0.624997,0.48654,1
0.376708,0.380049,0
0.533638,0.695573,0
0.526401,0.62894,1
0.65013,0.603218,1
0.469169,0.560016,0
0.636958,0.496861,1
0.522343,0.457058,1
0.536939,0.491656,0
0.684499,0.520135,1
0.628328,0.312769,1
0.566463,0.553958,1
0.497724,0.541004,0
0.551231,0.481961,1
0.545599,0.513081,0
0.552988,0.546966,1
0.464052,0.393335,0
0.601286,0.483863,1
0.674961,0.526105,1
0.510352,0.407994,0
0.555895,0.373825,0
0.616942,0.206497,1
0.549112,0.368098,0
0.573276,0.380385,1
0.501055,0.245379,0
0.532608,0.439834,0
0.613914,0.387541,1
0.487701,0.411769,0
0.447215,0.622608,0
0.580846,0.594641,1
0.72441,0.411335,1
0.63287,0.556309,1
0.567402,0.538063,1
0.523706,0.375164,0
0.49621,0.469932,0
0.509171,0.717773,0
0.481615,0.762216,0
0.501873,0.337689,0
0.530428,0.40475,0
0.45739,0.302291,0
0.589083,0.314759,1
0.533002,0.397599,0
0.638653,0.968431,1
0.394417,0.478184,0
0.612066,0.287166,1
0.592898,0.567343,1
0.540996,0.759953,0
0.460176,0.758236,0
0.568795,0.359358,1
0.67169,0.38239,1
0.54572,0.421765,0
0.610128,0.560826,1
0.534032,0.485853,0
0.487126,0.470003,0
0.580907,0.496878,0
0.531427,0.417265,0
0.520496,0.52245,0
0.47462,0.554609,0
0.608857,0.54096,1
0.487247,0.417978,0
0.41935,0.63203,0
0.515015,0.599687,0
0.597653,0.307353,1
0.50048,0.547758,0
0.615155,0.704775,1
0.527763,0.456653,0
0.604133,0.450524,0
0.585903,0.468488,1
0.493909,0.179868,0
0.647132,0.213542,1
0.748817,0.617967,1
0.551898,0.259954,1
0.5403,0.451141,0
0.492365,0.499089,0
0.632264,0.620142,1
0.545145,0.42305,0
0.586842,0.506107,1
0.597834,0.416587,1
0.51986,0.572159,0
0.522858,0.657682,0
0.582482,0.384365,1
0.631658,0.504795,1
0.61028,0.497125,1
0.505809,0.713845,0
0.700367,0.663476,1
0.514167,0.663617,0
0.607736,0.539393,1
0.479283,0.594315,0
0.533365,0.224382,0
0.615004,0.433194,1
0.532427,0.389224,0
0.618214,0.457349,1
0.603224,0.617342,1
0.544812,0.582409,0
0.444823,0.461417,0
0.472439,0.758324,0
0.501146,0.501792,0
0.500086,0.439015,1
0.615246,0.690255,1
0.38198,0.79957,0
0.648495,0.461743,1
0.46923,0.458881,0
0.467292,0.451722,0
0.613066,0.318578,1
0.679745,0.454769,1
0.443612,0.425806,0
0.560134,0.474283,1
0.621272,0.493462,1
0.509807,0.49502,0
0.61134,0.377538,1
0.393917,0.505182,0
0.512078,0.383277,0
0.513864,0.428968,0
0.546659,0.379706,0
0.563404,0.501906,0
0.487913,0.57363,0
0.595624,0.659091,1
0.64801,0.217522,1
0.6124,0.347518,1
0.543328,0.498252,0
0.498936,0.610025,0
0.600893,0.488988,1
0.662152,0.378508,1
0.538544,0.661847,1
0.516529,0.564507,0
0.494696,0.745828,0
0.6458,0.486382,1
0.608917,0.459911,1
0.490427,0.480015,0
0.437979,0.751138,0
0.639229,0.185759,1
0.643771,0.724509,1
0.66954,0.483476,1
0.698126,0.574132,1
0.499238,0.612834,0
0.652159,0.321914,1
0.506233,0.444986,0
0.541572,0.442943,0
0.525129,0.366961,0
0.527945,0.355564,0
0.633142,0.385442,1
0.53924,0.440292,0
0.496089,0.448569,0
0.559074,0.61212,0
0.524947,0.460088,0
0.672659,0.36411,1
0.451939,0.630789,0
0.503569,0.545839,0
0.71581,0.343139,1
0.662697,0.570425,1
0.581028,0.497944,0
0.492092,0.48603,0
0.624452,0.711124,0
0.645467,0.465996,1
0.692675,0.581045,1
0.494908,0.38635,0
0.669419,0.517519,1
0.560195,0.520143,0
0.584844,0.376974,1
0.677898,0.652601,1
0.627268,0.733306,1
0.532306,0.423799,0
0.484855,0.473939,0
0.617487,0.365262,1
0.564192,0.343336,1
0.538604,0.39382,0
0.521707,0.641365,0
0.627873,0.618108,1
0.550141,0.377955,0
0.707422,0.771779,1
0.43486,0.279685,0
0.518891,0.752177,0
0.70824,0.535474,1
0.495696,0.481565,0
0.633839,0.613943,1
0.504235,0.379457,0
0.523887,0.345418,0
0.504992,0.537676,0
0.656398,0.408261,1
0.474347,0.390093,0
0.443067,0.423746,0
0.451243,0.542184,0
0.643498,0.406724,1
0.68132,0.450066,1
0.694371,0.727856,1
0.727045,0.463821,1
0.671448,0.730224,1
0.629175,0.722537,1
0.519285,0.448658,0
0.611976,0.590828,1
0.650796,0.620204,1
0.674052,0.41494,1
0.7212,0.177508,1
0.612218,0.511426,0
0.673386,0.469924,1
0.560558,0.457367,0
0.599469,0.703816,1
0.679473,0.670397,1
0.486581,0.237414,0
0.650372,0.410586,1
0.509595,0.430923,0
0.671024,0.553456,1
0.536303,0.607814,0
0.591263,0.605437,1
0.549263,0.369245,1
0.62536,0.598938,1
0.719928,0.714136,1
0.566766,0.22498,0
0.637291,0.319142,1
0.675748,0.320354,1
0.521859,0.343914,0
0.544903,0.564657,0
0.518013,0.69729,1
0.589931,0.523736,1
0.619788,0.560272,1
0.656519,0.666699,1
0.500843,0.464658,0
0.686861,0.448244,1
0.607585,0.57356,1
0.657761,0.418339,1
0.617941,0.36028,1
0.681017,0.626174,1
0.631901,0.435827,1
0.441553,0.453272,0
0.638653,0.25031,1
0.613459,0.424794,1
0.588629,0.459013,1
0.593292,0.622916,1
0.547719,0.510897,0
0.537393,0.303344,0
0.568552,0.486725,0
0.705515,0.39541,1
0.666997,0.225157,1
0.573246,0.287409,0
0.572822,0.775953,0
0.558529,0.645926,0
0.454119,0.568602,0
0.657731,0.433917,1
0.5403,0.66057,0
0.623149,0.533634,1
0.613611,0.392984,0
0.50478,0.341003,0
0.534456,0.496931,0
0.564737,0.539393,0
0.659578,0.443806,1
0.551595,0.473015,0
0.577637,0.506177,0
0.64686,0.392046,1
0.428117,0.385741,0
0.689708,0.335908,1
0.731223,0.4715,1
0.569885,0.490292,0
0.538634,0.729476,0
0.46926,0.42032,0
0.532578,0.404351,0
0.48646,0.264739,0
0.597653,0.50129,1
0.522404,0.734513,0
0.489972,0.463627,0
0.486308,0.505702,0
0.648858,0.288016,1
0.665725,0.71632,1
0.653855,0.536866,1
0.495756,0.342985,0
0.659729,0.280568,1
0.559195,0.507304,1
0.488701,0.48595,0
0.605798,0.549925,0
0.539119,0.605939,1
0.66736,0.322886,1
0.656398,0.358722,1
0.513834,0.575611,0
0.622937,0.678754,1
0.627147,0.786045,1
0.567402,0.364929,0
0.502781,0.44503,0
0.62748,0.148264,1
0.485884,0.563935,0
0.480827,0.349116,0
0.553412,0.427286,0
0.557833,0.484092,0
0.620757,0.587675,1
0.514076,0.631211,0
0.511472,0.531882,0
0.491244,0.321593,0
0.741458,0.649536,1
0.607676,0.529636,0
0.52089,0.224743,0
0.678534,0.530499,1
0.676263,0.545513,1
0.515045,0.493514,0
0.570945,0.418594,0
0.55435,0.466842,0
0.617911,0.422804,1
0.664877,0.625171,1
0.459964,0.397792,0
0.580362,0.304956,1
0.514197,0.456944,0
0.642802,0.519941,1
0.516438,0.669667,0
0.428086,0.467546,0
0.580574,0.544254,0
0.648495,0.456574,1
0.691313,0.505667,1
0.678382,0.650699,1
0.723441,0.367005,1
0.63614,0.297977,1
0.562133,0.550374,0
0.545145,0.198422,0
0.614973,0.417872,1
0.540451,0.627372,0
0.619455,0.334332,1
0.680835,0.40794,1
0.530307,0.672264,0
0.523373,0.274412,0
0.606131,0.418542,1
0.533214,0.523155,0
0.625905,0.450577,1
0.48437,0.635579,0
0.497724,0.448138,0
0.551413,0.716734,0
0.56719,0.243361,1
0.492153,0.458238,0
0.661849,0.483212,1
0.58984,0.500163,1
0.557712,0.603737,0
0.620545,0.54797,1
0.721806,0.5156,1
0.703879,0.819181,1
0.613157,0.254714,1
0.699579,0.360368,1
0.518497,0.42121,0
0.623483,0.561504,1
0.714629,0.464129,1
0.562405,0.567034,0
0.565191,0.661098,1
0.646981,0.476167,1
0.654279,0.767411,1
0.707422,0.648894,1
0.626056,0.619958,1
0.689587,0.435132,1
0.541965,0.599687,0
0.671327,0.31852,1
0.541874,0.559321,1
0.700942,0.407889,1
0.537756,0.395525,0
0.536606,0.338199,0
0.70073,0.421219,1
0.680351,0.595847,1
0.518679,0.438522,0
0.634444,0.5594,1
0.675203,0.669156,1
0.582118,0.331037,1
0.526673,0.469924,0
0.444278,0.492828,0
0.528369,0.440917,0
0.610976,0.560809,1
0.609583,0.495152,1
0.795844,0.413077,1
0.621999,0.418145,0
0.660607,0.447918,1
0.619213,0.619658,1
0.547416,0.438513,0
0.651341,0.385005,1
0.591051,0.401961,0
0.620757,0.596428,1
0.59523,0.393647,0
0.553654,0.427981,0
0.667057,0.782416,1
0.602831,0.398536,1
0.564434,0.615017,0
0.520042,0.647449,0
0.52528,0.452585,1
0.687346,0.402598,1
0.740399,0.464473,1
0.50263,0.502822,0
0.53391,0.565088,0
0.68462,0.54701,1
0.417512,0.599343,0
0.560709,0.576783,0
0.480585,0.480905,0
0.678352,0.493796,1
0.645921,0.713749,1
0.462477,0.535774,0
0.652068,0.474767,1
0.503326,0.483573,0
0.563647,0.474142,0
0.552776,0.480332,1
0.620636,0.189775,1
0.644013,0.536813,1
0.637957,0.263604,1
0.679049,0.591893,1
0.550868,0.610764,0
0.439948,0.30896,0
0.639047,0.789364,1
0.477769,0.29203,0
0.643862,0.585571,1
0.497906,0.785085,0
0.51129,0.523789,0
0.420301,0.503809,0
0.486702,0.257703,0
0.466595,0.465389,0
0.561588,0.460405,0
0.578848,0.669843,0
0.45094,0.315459,0
0.45636,0.485924,0
0.500783,0.355139,0
0.611582,0.319025,1
0.542268,0.65025,0
0.651765,0.498058,1
0.481372,0.529451,0
0.515288,0.498146,0
0.668269,0.330962,1
0.542026,0.561055,0
0.53606,0.45262,0
0.6167,0.375389,1
0.450819,0.44399,0
0.486702,0.563125,0
0.521949,0.545865,0
0.660123,0.585377,1
0.619061,0.413998,1
0.651038,0.644526,1
0.712933,0.606581,1
0.625209,0.372602,1
0.633203,0.53042,1
0.730618,0.494342,1
0.523645,0.570759,0
0.533214,0.466172,0
0.595987,0.500304,0
0.551171,0.461558,0
0.570975,0.522864,0
0.543782,0.793961,0
0.648525,0.78497,1
0.657095,0.564305,1
0.620818,0.477435,1
0.622059,0.707937,0
0.598652,0.678992,0
0.563314,0.572573,0
0.600196,0.716153,1
0.583663,0.488821,0
0.591354,0.429769,0
0.526673,0.38277,0
0.499481,0.57909,0
0.482765,0.594694,0
0.669328,0.697942,1
0.453938,0.647036,0
0.652795,0.58322,1
0.577304,0.501413,0
0.612188,0.707311,1
0.499995,0.776464,0
0.572095,0.658879,1
0.59953,0.664189,1
0.567765,0.549511,1
0.693856,0.304841,1
0.479222,0.510783,0
0.70067,0.463716,1
0.565342,0.609655,0
0.558226,0.427295,0
0.53712,0.531899,0
0.658609,0.548824,1
0.607221,0.580067,1
0.547507,0.453712,0
0.492334,0.218314,0
0.672811,0.511822,1
0.707967,0.558634,1
0.449729,0.213357,0
0.636473,0.503738,1
0.513228,0.186569,0
0.626813,0.6147,1
0.539573,0.534004,0
0.629902,0.601254,0
0.586963,0.784944,1
0.494272,0.509964,0
0.542722,0.570557,1
0.656943,0.495452,1
0.517559,0.453562,0
0.457874,0.308414,0
0.65764,0.570011,1
0.616336,0.55866,1
0.700185,0.673427,1
0.467443,0.348608,0
0.486369,0.389901,0
0.617184,0.425208,0
0.433407,0.727477,0
0.518376,0.56331,0
0.640168,0.614973,1
0.463961,0.623982,0
0.651069,0.679353,1
0.473863,0.36463,0
0.492183,0.472574,0
0.649979,0.364136,1
0.425237,0.584849,0
0.619728,0.572926,1
0.594958,0.505975,1
0.524644,0.58617,0
0.656095,0.628376,1
0.482765,0.508608,0
0.644346,0.124964,1
0.610825,0.246682,1
0.643862,0.402583,1
0.421597,0.407044,0
0.680896,0.832161,1
0.574548,0.506829,1
0.621787,0.29837,0
0.567735,0.725698,0
0.634626,0.491383,1
0.673326,0.587217,1
0.582058,0.376571,0
0.573973,0.339613,1
0.524947,0.352661,0
0.575547,0.48116,0
0.617033,0.436012,1
0.489336,0.567748,0
0.700579,0.579134,1
0.496513,0.414746,0
0.523009,0.706466,0
0.675687,0.423992,1
0.605617,0.279429,0
0.682198,0.449248,1
0.766864,0.619614,1
0.575002,0.540141,0
0.716719,0.676746,1
0.624421,0.680973,1
0.736129,0.513882,1
0.74706,0.643857,1
0.695491,0.477083,1
0.493636,0.768204,0
0.662606,0.489569,1
0.625027,0.396759,1
0.557136,0.629802,0
0.526461,0.533026,0
0.62854,0.2896,0
0.562405,0.681519,0
0.695279,0.481257,1
